鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
士林區,建物,臺北市士林區天母東路３６之２號九樓,0.0,商,,,1110718,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751017,174.63,4,2,2,有,有,有,71000,407,,0.0,0,,RPSQMLMLPHHGFEA28CC
北投區,建物,臺北市北投區溫泉路１４３之１３號３樓,0.0,其他,,,1110713,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780214,73.96000000000001,2,2,1,有,有,有,13000,176,,0.0,0,台北市都發局社會住宅包租代管計畫 。 水電瓦斯費及每月管理費672元由承租人負擔。,RPXQMLMLPHHGFEA78CC
士林區,建物,臺北市士林區天玉街１６巷３號三樓,0.0,住,,,1110704,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),（Ｇ３）醫療保健服務業（醫事技術業）,鋼筋混凝土造,1060110,130.48000000000002,2,2,2,有,有,有,52000,399,塔式車位,19.17,0,租金含管理費。,RPORMLMLPHHGFEA97CC
北投區,建物,臺北市北投區榮華一路３巷８號五樓,0.0,住,,,1110720,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721118,100.58,3,2,2,有,無,有,15000,149,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,RPPRMLMLPHHGFEA08CC
士林區,建物,臺北市士林區大南路３２５號九樓之１４,0.0,工,,,1110709,土地0建物1車位1,九層,14,其他,策略性產業（資訊服務業、剪接錄音工作室）,鋼筋混凝土造,0961205,137.51,1,2,1,有,有,有,35000,255,坡道平面,37.52,0,租金含管理費。,RPPNMLNLPHHGFEA77CC
北投區,建物,臺北市北投區行義路１８６巷５３號七樓,0.0,住,,,1110717,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731221,43.84,2,1,2,有,有,有,17000,388,,0.0,0,租金含管理費。,RPQNMLNLPHHGFEA87CC
大同區,建物,臺北市大同區市民大道一段２１１號１４樓之１４,0.0,其他,,,1110712,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),一般事務所,鋼骨造,0980724,48.01,0,0,0,無,有,有,23000,479,,0.0,0,,RPPNMLNLPHHGFBA47CC
大同區,建物,臺北市大同區民權西路１１８巷２號９樓之３,0.0,商,,,1110705,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0950704,36.730000000000004,1,1,1,有,有,有,31000,844,,0.0,0,,RPQNMLNLPHHGFBA57CC
中山區,建物,臺北市中山區民生東路二段９０巷２２號四樓,0.0,商,,,1110715,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,加強磚造,0581231,16.5,1,1,1,有,無,有,7800,473,,0.0,0,部分承租。租金含水費。,RPPNMLNLPHHGFCA57CC
內湖區,建物,臺北市內湖區康樂街１８６巷２５號三樓,0.0,住,,,1110717,土地0建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850517,34.989999999999995,1,1,1,有,有,有,16500,472,,0.0,0,,RPQNMLNLPHHGFCA67CC
中山區,建物,臺北市中山區新生北路二段６８巷９號１１樓５,0.0,商,,,1110710,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,46.849999999999994,1,1,1,有,有,有,32000,683,,0.0,0,,RPRNMLNLPHHGFCA77CC
中山區,建物,臺北市中山區德惠街１６號７樓之３,0.0,商,,,1110706,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710419,38.24,0,0,0,無,有,有,17900,468,,0.0,0,,RPTNMLNLPHHGFCA97CC
松山區,建物,臺北市松山區健康路３４１號十一樓,0.0,住,,,1110715,土地0建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0880806,174.82999999999998,3,2,2,有,有,有,45000,257,坡道機械,0.0,0,,RPPNMLNLPHHGFDA67CC
松山區,建物,臺北市松山區光復北路１９７之１號２樓,0.0,住,,,1110715,土地0建物1車位0,二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770419,162.87,3,2,2,有,有,有,70000,430,,0.0,0,附屬設備:電冰箱.冷氣5台.餐桌組.床組.衣櫥等,RPPNMLPLPHHGFDA87CC
南港區,建物,臺北市南港區南港路三段８０巷３０號２樓,0.0,工,,,1110711,土地0建物2車位0,二層,5,廠辦,工業用,鋼筋混凝土造,0780522,655.64,0,0,0,無,有,無,157500,240,,0.0,0,,RPQOMLPLPHHGFDA08CC
南港區,建物,臺北市南港區玉成街２０１巷６弄１４號３樓,0.0,住,,,1110725,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650519,64.73,3,1,1,有,無,有,22000,340,,0.0,0,,RPTOMLPLPHHGFDA38CC
信義區,建物,臺北市信義區基隆路一段３５巷７弄１之２號,0.0,住,,,1110721,土地0建物0車位0,全,4,透天厝,防空避難室、會客室、宿舍,鋼筋混凝土造,0641016,15.71,1,0,0,有,無,有,7000,446,,0.0,0,此為雅房，一間面積約為15.71平方公尺，垃圾收取費600元、水費200元、公區使用費200元由承租人負擔。,RPWOMLPLPHHGFDA68CC
大安區,建物,臺北市大安區四維路１９８巷２１弄８號五樓,0.0,住,,,1110704,土地0建物1車位0,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740522,100.74000000000001,3,2,1,有,有,有,40000,397,,0.0,0,,RPQNMLPLPHHGFFA18CC
中山區,建物,臺北市中山區南京東路三段２１號２樓,0.0,商,,,1110708,土地0建物1車位0,二層,11,辦公商業大樓,商業用,鋼筋混凝土造,0660805,268.32,0,0,0,無,有,無,95000,354,,0.0,0,,RPROMLPLPHHGFCA08CC
內湖區,建物,臺北市內湖區文湖街２１巷９２弄９號２樓,0.0,住,,,1110723,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920401,79.46,3,2,2,有,有,無,25700,323,,0.0,0,,RPTOMLPLPHHGFCA28CC
文山區,建物,臺北市文山區景興路４號,0.0,商,,,1110704,土地0建物2車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0660914,189.87,3,2,2,有,無,無,70000,369,,0.0,0,房屋用途做辦公室使用。兩個門牌。租賃期間含免租金裝潢期。,RPPNMLPLPHHGFAA57CC
文山區,建物,臺北市文山區辛亥路五段５２號七樓,0.0,住,,,1110704,土地0建物1車位1,七層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1060823,87.03,3,1,1,有,有,有,32000,368,坡道機械,13.57,0,,RPQOMLPLPHHGFAA77CC
中正區,建物,臺北市中正區和平西路一段１１號九樓,0.0,商,,,1110721,土地0建物0車位0,九層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,,42.6,1,0,1,有,無,有,9900,232,,0.0,0,此為分租套房，第九層共分成21間，一間平均面積約為42.60平方公尺，垃圾收取費600元、水費200元、鍋爐費300元由承租人負擔。,RPROMLPLPHHGFAA87CC
大同區,建物,臺北市大同區歸綏街１８１號七樓之５,0.0,商,,,1110704,土地0建物1車位0,七層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0680925,33.87,1,1,1,有,有,有,13500,399,,0.0,0,租金含管理費。,RPTNMLPLPHHGFBA08CC
萬華區,建物,臺北市萬華區長沙街二段９２號２樓,0.0,商,,,1110629,土地0建物2車位0,二層,14,其他,見使用執照,鋼筋混凝土造,0910208,1130.9,0,0,0,無,有,無,470000,416,,0.0,0,,RPQOMLPLPHHGFBA87CC
大同區,車位,臺北市大同區南京西路５１號等共有部分,0.0,其他,,,1110721,土地0建物0車位1,,,其他,,,,16.27,0,0,0,有,有,無,4250,,升降機械,16.27,4250,本次僅出租公設車位B3-06號。,RPROMLPLPHHGFBA97CC
萬華區,建物,臺北市萬華區昆明街４６號８樓之２,0.0,商,,,1110725,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761221,51.04,1,1,1,有,有,有,22000,431,,0.0,0,,RPWOMLPLPHHGFBA48CC
萬華區,建物,臺北市萬華區東園街１３６號６樓,0.0,商,,,1110710,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001223,99.51,2,1,1,有,有,有,31000,312,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。每月水電瓦斯費由承租人負擔。,RPQPMLPLPHHGFBA97CC
北投區,建物,臺北市北投區杏林三路２８號二樓,0.0,住,,,1110720,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0590904,49.74,3,1,1,有,無,有,20000,402,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPVNMLPLPHHGFEA58CC
士林區,建物,臺北市士林區通河街３２３巷３５之３號,0.0,住,,,1110717,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0591210,29.48,1,0,1,有,無,有,10000,339,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。每月水電瓦斯費由承租人負擔。,RPQPMLPLPHHGFEA28CC
士林區,建物,臺北市士林區天母東路５９號五樓,0.0,商,,,1110630,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750902,244.53,4,2,2,有,有,有,90000,368,,0.0,0,,RPQNMLQLPHHGFEA18CC
北投區,建物,臺北市北投區中和街４９３巷１弄３號四樓,0.0,住,,,1110718,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711227,25.27,1,0,1,有,無,有,8500,336,,0.0,0,此為分租套房，第四層共分成4間，一間平均面積約為25.27平方公尺。每月垃圾收取費600元、水費200元皆為承租人負擔。,RPUNMLQLPHHGFEA58CC
北投區,房地(土地+建物),臺北市北投區雙全街５６號５樓,21.91,商,,,1110609,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701201,97.9,3,2,1,有,無,有,27000,276,,0.0,0,,RPWNMLQLPHHGFEA78CC
士林區,建物,臺北市士林區士商路１６７號８樓,0.0,住,,,1110629,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900212,155.09,3,2,2,有,有,有,50000,322,,0.0,0,,RPXNMLQLPHHGFEA88CC
士林區,建物,臺北市士林區德行東路１９３號３樓,0.0,住,,,1110705,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731203,149.41000000000003,3,2,2,有,有,有,56000,375,,0.0,0,,RPPOMLQLPHHGFEA18CC
北投區,建物,臺北市北投區中央北路３段４０巷３４弄１８號１８樓,0.0,住,,,1110719,土地0建物1車位0,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,148.2,2,2,2,有,有,有,36000,243,,0.0,0,,RPQOMLQLPHHGFEA28CC
北投區,建物,臺北市北投區中山路３號５樓之７,0.0,其他,,,1110720,土地0建物1車位0,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920127,70.82,1,1,1,有,有,有,29000,409,,0.0,0,,RPTOMLQLPHHGFEA58CC
北投區,建物,臺北市北投區石牌路２段３１５巷３４弄２５之１號４樓,0.0,住,,,1110725,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701224,134.19,3,2,2,有,無,有,34000,253,,0.0,0,,RPUOMLQLPHHGFEA68CC
士林區,建物,臺北市士林區仰德大道二段１５７號１樓,0.0,其他,,,1110615,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0640307,430.74,6,3,6,有,無,有,200000,464,,0.0,0,,RPVOMLQLPHHGFEA78CC
北投區,建物,臺北市北投區中央北路三段４０巷３４弄１８號２樓,0.0,住,,,1110725,土地0建物1車位0,二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,203.88,4,2,2,有,無,有,43000,211,,0.0,0,,RPQPMLQLPHHGFEA38CC
北投區,建物,臺北市北投區中央北路四段４７７號二樓,0.0,住,,,1110710,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680608,88.55,2,1,1,有,無,有,15000,169,,0.0,0,,RPTPMLQLPHHGFEA68CC
士林區,建物,臺北市士林區中正路２３６巷１８號二樓,0.0,商,,,1110720,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0550404,61.19,3,1,1,有,無,有,27000,441,,0.0,0,,RPUPMLQLPHHGFEA78CC
士林區,建物,臺北市士林區天母東路６１巷３號五樓之１,0.0,商,,,1110701,土地0建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841017,39.96,1,1,1,有,有,有,12000,300,,0.0,0,,RPVPMLQLPHHGFEA88CC
中正區,建物,臺北市中正區中華路一段８５巷１０號,0.0,商,,,1110721,土地0建物0車位0,三層,4,套房(1房1廳1衛),,加強磚造,0550713,25.56,1,0,1,有,無,有,14000,548,,0.0,0,此為分租套房，第三層共分成3間，一間平均面積約為25.56平方公尺，垃圾收取費600元、水費200元由承租人負擔。,RPPNMLQLPHHGFBA77CC
萬華區,建物,臺北市萬華區萬大路１８７巷１０號三樓,0.0,其他,,,1110721,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640508,36.77,2,1,1,有,無,有,10000,272,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPQNMLQLPHHGFBA87CC
萬華區,建物,臺北市萬華區青年路１０６巷３０弄２４號三樓,0.0,住,,,1110615,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640403,45.88,2,1,1,有,無,有,15000,327,,0.0,0,,RPSNMLQLPHHGFBA08CC
大同區,建物,臺北市大同區哈密街４５巷２之１０號,0.0,住,,,1110725,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,加強磚造,,60.0,3,1,1,有,無,有,25000,417,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPUNMLQLPHHGFBA28CC
中正區,建物,臺北市中正區新生南路一段１０２號４樓,0.0,住,,,1110617,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690716,141.52,0,0,0,無,無,無,55000,389,,0.0,0,,RPWNMLQLPHHGFBA48CC
大同區,建物,臺北市大同區重慶北路三段３８號,0.0,商,,,1110706,土地0建物1車位0,一層,14,店面(店鋪),一般零售業甲組Ｇ３（不含日用百貨）,鋼筋混凝土造,1091119,59.78,0,2,1,有,有,無,37000,619,,0.0,0,租賃期間含免租金裝潢期。,RPWOMLQLPHHGFBA58CC
文山區,建物,臺北市文山區仙岩路１６巷３９弄１０號,0.0,住,,,1110722,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650127,81.92,3,2,1,有,無,有,17200,210,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPQNMLQLPHHGFAA77CC
文山區,建物,臺北市文山區興隆路二段２２０巷５５弄６號四樓,0.0,住,,,1110716,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0650809,24.09,1,0,1,有,無,有,9500,394,,0.0,0,此為分租套房，第四層共分成5間，一間平均面積約為24.09平方公尺；每月管理維護費200元、垃圾收取費600元由承租人負擔。,RPRNMLQLPHHGFAA87CC
文山區,建物,臺北市文山區興隆路二段２２０巷５５弄６號四樓,0.0,住,,,1110716,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0650809,24.09,1,0,1,有,無,有,9800,407,,0.0,0,此為分租套房，第四層共分成5間，一間平均面積約為24.09平方公尺；每月管理維護費200元、垃圾收取費600元由承租人負擔。,RPSNMLQLPHHGFAA97CC
中正區,建物,臺北市中正區中華路二段７５巷２０號一樓,11.57,住,,,1110615,土地0建物1車位0,一層,6,其他,商業用,鋼筋混凝土造,0820205,210.66,0,0,0,無,有,有,85000,403,,0.0,0,,RPWNMLQLPHHGFAA38CC
文山區,建物,臺北市文山區興隆路二段６５號二樓,0.0,住,,,1110722,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820628,134.88,3,2,2,有,有,有,35000,259,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫；水電瓦斯費及每月管理費3750元由承租人負擔。,RPXNMLQLPHHGFAA48CC
文山區,建物,臺北市文山區仙岩路１６巷６３號五樓,0.0,住,,,1110710,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690703,97.0,3,1,1,有,無,有,20000,206,,0.0,0,,RPXOMLQLPHHGFAA58CC
內湖區,建物,臺北市內湖區陽光街６８巷１６２號四樓,0.0,住,,,1110721,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680804,98.09,3,2,2,有,無,有,30000,306,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫；水電瓦斯費由承租人負擔。,RPTNMLQLPHHGFCA28CC
中山區,房地(土地+建物)+車位,臺北市中山區堤頂大道二段５００號９樓之２,0.0,其他,,,1110725,土地0建物1車位1,九層,10,辦公商業大樓,商業用,鋼筋混凝土造,0991201,152.55,2,2,2,有,有,有,58000,380,坡道平面,37.49,0,,RPQOMLQLPHHGFCA08CC
中山區,建物,臺北市中山區建國北路一段７８巷９號２樓,0.0,住,,,1110722,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071026,195.59,2,3,2,有,有,有,78000,399,,0.0,0,,RPUOMLQLPHHGFCA48CC
中山區,建物,臺北市中山區農安街８號１０樓之１,0.0,商,,,1110628,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,53.19,1,1,1,有,有,有,27500,517,,0.0,0,,RPVOMLQLPHHGFCA58CC
內湖區,建物,臺北市內湖區洲子街８０號１樓,0.0,工,,,1110707,土地0建物1車位0,一層,11,辦公商業大樓,第２８組策略性產業〈資訊服務業〉,鋼筋混凝土造,0990416,209.33,3,0,0,有,有,有,210000,1003,,0.0,0,,RPOPMLQLPHHGFCA97CC
內湖區,建物,臺北市內湖區內湖路一段６６１號五樓之１,0.0,其他,,,1110706,土地0建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0991123,84.65,2,1,1,有,有,有,41000,484,,0.0,0,租金調整:112年7月6日至113年7月5日，租金調整為肆萬貳仟元；113年7月6日至114年7月5日，租金調整為肆萬參仟元。,RPRPMLQLPHHGFCA28CC
內湖區,建物,臺北市內湖區內湖路三段３１４號三樓,0.0,其他,,,1110706,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750221,111.94,3,2,2,有,無,有,26000,232,,0.0,0,,RPTPMLQLPHHGFCA48CC
內湖區,建物,臺北市內湖區成功路四段１９０號十三樓之６,0.0,其他,,,1110715,土地0建物1車位0,十三層,15,套房(1房1廳1衛),一般事務所,鋼筋混凝土造,1050616,83.72,1,1,1,有,有,有,33000,394,,0.0,0,,RPOQMLQLPHHGFCA08CC
內湖區,建物,臺北市內湖區內湖路一段４１１巷９０弄２７號三樓之５,0.0,住,,,1110715,土地0建物1車位1,三層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0981204,76.78,1,1,1,有,有,有,26045,339,升降機械,11.66,0,,RPQQMLQLPHHGFCA28CC
