編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPVNMLMJPHGGFCD08CC,3,52.89,本共有部份之項目有：防空避難室兼停車空間、停車空間、管委會使用空間、電梯、樓梯間、機械室、水箱、公共服務空間、梯廳、排煙室、安全梯、昇降機、機電設備、環保垃圾貯存室、發電機進風管道、避難通路共十六項。,見其他登記事項,107年6月19日,十五層,,
RPQNMLLJPHGGFCD47CC,40,68.77,住家用,鋼筋混凝土造,70年2月3日,五層,,
RPQNMLLJPHGGFCD47CC,40,10.87,共有部分,鋼筋混凝土造,70年2月3日,五層,,
RPTNMLLJPHGGFCD77CC,45,219.74,廠房、辦公室,鋼筋混凝土造,65年2月23日,二層,,
RPWNMLMJPHGGFCD18CC,27,15.76,共有部分,鋼筋混凝土造,83年5月10日,五層,,
RPWNMLMJPHGGFCD18CC,27,37.50,住家用,鋼筋混凝土造,83年5月10日,五層,,
RPPOMLMJPHGGFAD37CC,31,25.90,住家用,鋼筋混凝土造,79年6月19日,六層,,
RPPOMLMJPHGGFAD37CC,31,13.72,共有部分,鋼筋混凝土造,79年6月19日,六層,,
RPUOMLMJPHGGFAD87CC,23,171.11,停車空間、住宅,鋼筋混凝土造,87年2月24日,四層,,
RPQOMLMJPHGGFKD48CC,15,60.56,住家用,鋼筋混凝土造,95年1月26日,六層,,
RPQOMLMJPHGGFKD48CC,15,8.19,共有部分,鋼筋混凝土造,95年1月26日,六層,,
RPQOMLMJPHGGFKD48CC,15,11.48,共有部分,鋼筋混凝土造,95年1月26日,六層,,
RPQOMLMJPHGGFAD47CC,37,20.00,住家用,鋼筋混凝土造,73年6月29日,五層,,
RPQOMLMJPHGGFAD47CC,37,19.44,共有部分,鋼筋混凝土造,73年6月29日,五層,,
RPWOMLMJPHGGFAD08CC,27,103.74,住家用,鋼筋混凝土造,83年10月24日,六層,,
RPWOMLMJPHGGFAD08CC,27,34.99,共有部分,鋼筋混凝土造,83年10月24日,六層,,
RPUOMLMJPHGGFKD88CC,27,80.92,住家用,鋼筋混凝土造,83年5月4日,十五層,,
RPUOMLMJPHGGFKD88CC,27,21.13,共有部分,鋼筋混凝土造,83年5月4日,十六層,,
RPUOMLMJPHGGFKD88CC,27,10.80,共有部分,鋼筋混凝土造,83年5月4日,十五層,,
RPROMLMJPHGGFKD58CC,38,86.82,住家用,鋼筋混凝土造,72年2月24日,五層,,
RPROMLMJPHGGFKD58CC,38,5.18,共有部分,鋼筋混凝土造,72年2月24日,,,
RPROMLMJPHGGFKD58CC,38,.35,防空避難室。,鋼筋混凝土造,72年2月24日,地下層,,
RPROMLMJPHGGFKD58CC,38,.35,防空避難室。,鋼筋混凝土造,72年2月24日,地下層,,
RPROMLMJPHGGFKD58CC,38,.35,防空避難室。,鋼筋混凝土造,72年2月24日,地下層,,
RPROMLMJPHGGFKD58CC,38,.35,防空避難室。,鋼筋混凝土造,72年2月24日,地下層,,
RPROMLMJPHGGFKD58CC,38,.35,共有部分,鋼筋混凝土造,72年2月24日,,,
RPROMLMJPHGGFKD58CC,38,.16,國民住宅,鋼筋混凝土造,72年2月24日,五層,,
RPROMLMJPHGGFKD58CC,38,.35,共有部分,鋼筋混凝土造,72年2月24日,,,
RPQOMLMJPHGGFHD18CC,14,590.31,住家用,鋼筋混凝土造,96年11月13日,四層,,
RPSOMLMJPHGGFHD38CC,28,211.70,住商用,鋼筋混凝土造,82年12月21日,四層,,
RPWOMLMJPHGGFHD78CC,27,86.42,住家用,鋼筋混凝土造,83年9月23日,八層,,
RPWOMLMJPHGGFHD78CC,27,12.78,梯間，機械室，水箱,鋼筋混凝土造,83年9月23日,八層,,
RPPNMLNJPHGGFHD08CC,28,131.97,住家用,鋼筋混凝土造,82年2月23日,三層,,
RPPNMLMJPHGGFID08CC,2,184.00,工廠,鋼骨構造,108年11月28日,一層,,
RPSOMLMJPHGGFDD97CC,37,224.24,自用農舍,加強磚造,73年2月18日,二層,,
RPQNMLPJPHGGFAD67CC,40,84.17,住家用,鋼筋混凝土造,70年10月17日,五層,,
RPQNMLPJPHGGFAD67CC,40,12.75,共有部分,鋼筋混凝土造,70年10月17日,五層,,
RPPNMLPJPHGGFAD57CC,6,60.80,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,,
RPPNMLPJPHGGFAD57CC,6,25.92,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,,
RPRNMLPJPHGGFAD77CC,42,85.50,住家用,鋼筋混凝土造,68年4月27日,二層,,
RPRNMLQJPHGGFCD08CC,10,80.39,停車空間、住宅、店舖,鋼筋混凝土造,100年9月16日,三層,,
RPVOMLQJPHGGFHD09CC,2,160.90,工廠,鋼骨構造有牆,108年5月2日,一層,,
RPWOMLQJPHGGFHD56CC,37,146.16,住宅，梯間,加強磚造,73年4月9日,二層,,
RPOOMLQJPHGGFAD77DC,36,35.85,住家用,鋼筋混凝土造,73年12月28日,十四層,,
RPOOMLQJPHGGFAD77DC,36,12.04,共有部分,鋼筋混凝土造,73年12月28日,十四層,,
RPQOMLQJPHGGFGD58DC,25,181.08,住商用,鋼筋混凝土造,85年9月14日,三層,,
RPUOMLQJPHGGFKD66CC,28,71.23,住家用,鋼筋混凝土造,82年8月24日,十六層,,
RPUOMLQJPHGGFKD66CC,28,13.63,共有部分,鋼筋混凝土造,82年8月24日,十六層,,
RPUOMLQJPHGGFKD66CC,28,30.98,共有部分,鋼筋混凝土造,82年8月24日,見其他登記事項,,
RPOOMLRJPHGGFKD78CC,2,68.00,住家用,鋼筋混凝土構造,108年3月15日,十五層,,
RPOOMLRJPHGGFKD78CC,2,55.05,本共有部分之項目有：門廊，車道，公共服務空間，管理維護空間，垃圾儲存空間，樓梯間，水塔，防空避難室兼停車空間，停車空間及梯廳等１０項,鋼筋混凝土構造,108年3月15日,十五層,,
RPRPMLQJPHGGFKD09CC,15,26.45,住商用,鋼筋混凝土造,95年2月24日,四層,,
RPVOMLRJPHGGFKD86CC,27,82.12,住家用,鋼筋混凝土造,83年11月8日,十七層,,
RPVOMLRJPHGGFKD86CC,27,12.75,共有部分,鋼筋混凝土造,83年11月8日,十七層,,
RPVOMLRJPHGGFKD86CC,27,16.39,共有部分,鋼筋混凝土造,83年11月8日,十七層,,
RPUNMLRJPHGGFDD58CC,24,182.56,住商用,鋼筋混凝土造,86年5月21日,三層,,
RPXOMLRJPHGGFCD88CC,17,46.34,住家用,ＲＣ造,93年7月12日,十四層,,
RPXOMLRJPHGGFCD88CC,17,10.04,共有部分,ＲＣ造,93年7月12日,十四層,,
RPXOMLRJPHGGFCD88CC,17,5.58,共有部分,ＲＣ造,93年7月12日,十四層,,
RPPOMLRJPHGGFAD87CC,49,96.84,住商用,加強磚造,61年8月11日,二層,,
RPQNMLSJPHGGFAD97CC,21,86.07,集合住宅,鋼筋混凝土造,89年8月22日,十四層,,
RPQNMLSJPHGGFAD97CC,21,22.84,共有部分,鋼筋混凝土造,89年8月22日,十四層,,
RPPPMLRJPHGGFKD98CC,23,51.91,一般事務所。,鋼筋混凝土造,87年10月26日,十一層,,
RPPPMLRJPHGGFKD98CC,23,6.96,共有部分,鋼筋混凝土造,87年10月26日,十一層,,
RPPPMLRJPHGGFKD98CC,23,16.53,共有部分,鋼筋混凝土造,87年10月26日,十一層,,
RPWOMLSJPHGGFAD68CC,47,19.83,住家用,加強磚造,63年12月21日,二層,,
RPRPMLSJPHGGFAD28CC,18,142.56,店舖、住宅,鋼筋混凝土造,92年9月16日,十三層,,
RPRPMLSJPHGGFAD28CC,18,2.83,公共設施,鋼筋混凝土造,92年9月16日,十三層,,
RPRPMLSJPHGGFAD28CC,18,13.66,公共設施,鋼筋混凝土造,92年9月16日,十三層,,
RPSPMLSJPHGGFAD38CC,50,168.16,住家用,加強磚造,60年2月25日,二層,,
RPWPMLSJPHGGFAD78CC,41,34.76,商業用,鋼筋混凝土造,69年6月3日,七層,,
RPOQMLSJPHGGFAD08CC,7,16.53,住宅、停車空間,鋼筋混凝土構造,103年6月9日,四層,,
RPXNMLSJPHGGFCD88CC,40,98.39,住家用,鋼筋混凝土造,70年12月24日,五層,,
RPUNMLSJPHGGFCD58CC,30,26.52,住商用,鋼筋混凝土造,80年4月9日,七層,,
RPXNMLSJPHGGFCD88CC,40,9.73,共有部分,鋼筋混凝土造,70年12月24日,五層,,
RPUNMLSJPHGGFCD58CC,30,13.59,共有部分,鋼筋混凝土造,80年4月9日,七層,,
RPPOMLSJPHGGFCD18CC,50,37.40,住家用,鋼筋混凝土造,60年12月12日,四層,,
RPPOMLSJPHGGFCD18CC,50,1.75,共有部分,鋼筋混凝土造,60年12月12日,四層,,
RPTNMLSJPHGGFHD98CC,40,53.47,住商用,鋼筋混凝土造,69年12月19日,三層,,
RPQQMLSJPHGGFAD28CC,38,84.02,住家用,鋼筋混凝土造,72年8月17日,五層,,
RPRNMLSJPHGGFKD09CC,20,34.55,住家用,鋼筋混凝土造,90年1月10日,十一層,,
RPQQMLSJPHGGFAD28CC,38,6.11,共有部分,鋼筋混凝土造,72年8月17日,五層,,
RPQQMLSJPHGGFAD28CC,38,7.99,共有部分,鋼筋混凝土造,72年8月17日,五層,,
RPRNMLSJPHGGFKD09CC,20,5.09,共有部分,鋼筋混凝土造,90年1月10日,十一層,,
RPUNMLSJPHGGFKD76CC,23,47.52,住家用,鋼筋混凝土造,87年10月26日,十一層,,
RPUNMLSJPHGGFKD76CC,23,6.40,共有部分,鋼筋混凝土造,87年10月26日,十一層,,
RPUNMLSJPHGGFKD76CC,23,15.19,共有部分,鋼筋混凝土造,87年10月26日,十一層,,
RPPPMLSJPHGGFKD09CC,30,72.74,住家用,鋼筋混凝土造,80年8月1日,五層,,
RPPPMLSJPHGGFKD09CC,30,10.16,共有部分,鋼筋混凝土造,80年8月1日,五層,,
RPSNMLTJPHGGFKD66CC,22,175.00,停車空間，住宅，店舖,鋼筋混凝土造,88年1月28日,四層,,
RPTNMLTJPHGGFKD76CC,33,9.92,店舖、住宅、防空避難室。,鋼筋混凝土造,77年10月3日,四層,,
RPWNMLTJPHGGFKD07CC,2,805.24,工廠,鋼骨構造,108年11月12日,一層,,
RPOOMLTJPHGGFKD98CC,6,312.90,廠房,鋼骨構造有牆,104年7月20日,一層,,
RPSOMLTJPHGGFKD76CC,31,173.41,集合住宅、防空避難室,鋼筋混凝土造,79年4月16日,四層,,
RPROMLTJPHGGFKD66CC,31,148.15,辦公室。,鋼骨造,79年12月5日,二十四層,,
RPQNMLTJPHGGFCD28CC,27,35.06,住商用,鋼筋混凝土造,83年4月18日,五層,,
RPTNMLTJPHGGFCD58CC,34,23.14,住商用,鋼筋混凝土造,76年7月21日,三層,,
RPSNMLTJPHGGFCD48CC,16,42.44,停車空間、住宅,鋼筋混凝土造,94年1月31日,五層,,
RPUNMLTJPHGGFCD68CC,28,57.92,住家用,鋼筋混凝土造,82年6月22日,五層,,
RPUNMLTJPHGGFCD68CC,28,9.83,共有部分,鋼筋混凝土造,82年6月22日,五層,,
RPWNMLTJPHGGFAD68CC,31,25.07,住家用,鋼筋混凝土造,79年5月18日,五層,,
RPWNMLTJPHGGFAD68CC,31,.00,共有部分,鋼筋混凝土造,79年5月18日,五層,,
RPSNMLTJPHGGFAD28CC,36,68.04,住家用,鋼筋混凝土造,73年12月28日,十四層,,
RPSNMLTJPHGGFAD28CC,36,22.53,共有部分,鋼筋混凝土造,73年12月28日,十四層,,
RPQOMLTJPHGGFAD18CC,6,55.09,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,,
RPQOMLTJPHGGFAD18CC,6,23.51,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,,
RPWOMLTJPHGGFAD78CC,14,29.35,集合住宅,鋼筋混凝土構造,96年8月24日,十四層,,
RPWOMLTJPHGGFAD78CC,14,3.95,共有部分,鋼筋混凝土構造,96年8月24日,十四層,,
RPWOMLTJPHGGFAD78CC,14,7.52,共有部分,鋼筋混凝土構造,96年8月24日,十四層,,
RPXOMLTJPHGGFAD88CC,3,52.69,住宅、停車空間,鋼筋混凝土構造,107年3月29日,四層,,
RPPNMLMKPHGGFHD08CC,29,170.49,住商用,鋼筋混凝土造,81年11月11日,三層,,
RPRNMLNKPHGGFKD68CC,35,115.98,辦公室、宿舍。,鋼筋混凝土造,75年12月22日,二層,,
RPSNMLMKPHGGFKD68CC,29,42.99,住家用,鋼筋混凝土造,81年7月23日,十七層,,
RPRNMLNKPHGGFKD68CC,35,137.63,工業用,鋼造,75年12月22日,一層,,
RPSNMLMKPHGGFKD68CC,29,7.55,共有部分,鋼筋混凝土造,81年7月23日,十七層,,
RPSNMLMKPHGGFKD68CC,29,.98,共有部分,鋼筋混凝土造,81年7月23日,十九層,,
RPSNMLMKPHGGFKD68CC,29,2.17,共有部分,鋼筋混凝土造,81年7月23日,十九層,,
RPVNMLNKPHGGFKD09CC,26,44.83,辦公室。,鋼筋混凝土造,84年3月31日,十五層,,
RPVNMLNKPHGGFKD09CC,26,9.75,共有部分,鋼筋混凝土造,84年3月31日,十五層,,
RPROMLNKPHGGFKD78CC,38,79.34,住家用,鋼筋混凝土造,72年1月28日,五層,,
RPROMLNKPHGGFKD78CC,38,13.47,住家用,鋼筋混凝土造,72年1月28日,五層,,
RPTNMLNKPHGGFCD08CC,17,42.93,住家用,ＲＣ造,93年7月12日,十四層,,
RPSOMLNKPHGGFAD87CC,6,37.38,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,,
RPTNMLNKPHGGFCD08CC,17,7.90,共有部分,ＲＣ造,93年7月12日,十四層,,
RPTNMLNKPHGGFCD08CC,17,5.20,共有部分,ＲＣ造,93年7月12日,十四層,,
RPSOMLNKPHGGFAD87CC,6,87.67,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,,
RPUNMLNKPHGGFCD18CC,35,111.78,住商用,鋼筋混凝土造,75年6月26日,五層,,
RPRNMLOKPHGGFCD97CC,14,59.07,店舖、住宅、停車空間,鋼筋混凝土造,96年4月27日,五層,,
RPTNMLOKPHGGFCD18CC,27,24.04,住家用,鋼筋混凝土造,83年9月1日,八層,,
RPTNMLOKPHGGFCD18CC,27,3.18,共有部分,鋼筋混凝土造,83年9月1日,八層,,
RPTNMLOKPHGGFCD18CC,27,6.02,共有部分,鋼筋混凝土造,83年9月1日,八層,,
RPVNMLOKPHGGFCD38CC,39,86.12,集合住宅,鋼筋混凝土造,71年11月29日,五層,,
RPVNMLOKPHGGFCD38CC,39,6.30,共有部分,鋼筋混凝土造,71年11月29日,五層,,
RPSOMLLJPHGGFBD67CC,16,144.03,住宅，停車空間,鋼筋混凝土造,94年5月27日,三層,,
RPUNMLSJPHGGFBD48CC,29,158.76,住家用,鋼筋混凝土造,81年6月25日,三層,,
RPTOMLMJPHGGFBD87CC,7,7.59,農業資材室,鋼骨構造,103年3月21日,一層,,
RPUOMLQJPHGGFBD38CC,29,189.43,住家用,鋼筋混凝土造,81年10月23日,三層,,
RPQNMLLJPHGGFBD37CC,26,224.41,住商用,鋼筋混凝土造,84年6月16日,八層,,
RPTNMLTJPHGGFBD48CC,9,188.59,集合住宅,鋼筋混凝土造,101年12月4日,四層,,
RPQNMLLJPHGGFBD37CC,26,.70,儲藏室,鋼筋混凝土造,84年6月16日,八層,,
RPQNMLLJPHGGFBD37CC,26,.00,共有部分,鋼筋混凝土造,84年6月16日,八層,,
RPQNMLLJPHGGFBD37CC,26,67.67,共有部分,鋼筋混凝土造,84年6月16日,八層,,
RPPOMLOKPHGGFCD87CC,31,16.03,住家用,鋼筋混凝土造,79年9月26日,十二層,,
RPPOMLOKPHGGFCD87CC,31,7.77,共有部分,鋼筋混凝土造,79年9月26日,十二層,,
RPQOMLOKPHGGFCD97CC,26,73.50,住家用,鋼筋混凝土造,84年3月25日,十四層,,
RPQOMLOKPHGGFCD97CC,26,8.83,共有部分,鋼筋混凝土造,84年3月25日,十四層,,
RPQOMLOKPHGGFCD97CC,26,31.23,共有部分,鋼筋混凝土造,84年3月25日,十四層,,
RPOOMLOKPHGGFCD77CC,37,80.95,住家用,鋼筋混凝土造,73年1月18日,十二層,,
RPOOMLOKPHGGFCD77CC,37,16.34,共有部分,鋼筋混凝土造,73年1月18日,十二層,,
RPWNMLOKPHGGFCD48CC,28,73.20,住家用,鋼筋混凝土造,82年7月27日,六層,,
RPWNMLOKPHGGFCD48CC,28,25.74,共有部分,鋼筋混凝土造,82年7月27日,六層,,
RPWNMLOKPHGGFCD48CC,28,8.64,共有部分,鋼筋混凝土造,82年7月27日,六層,,
RPSOMLOKPHGGFCD18CC,40,55.12,住家用,鋼筋混凝土造,70年1月12日,四層,,
RPUOMLOKPHGGFCD38CC,25,30.61,住家用,鋼筋混凝土造,85年2月3日,十六層,,
RPUOMLOKPHGGFCD38CC,25,4.64,共有部分,鋼筋混凝土造,85年2月3日,十六層,,
RPUOMLOKPHGGFCD38CC,25,4.24,共有部分,鋼筋混凝土造,85年2月3日,十六層,,
RPVOMLOKPHGGFCD48CC,21,57.49,住家用,鋼筋混凝土造,89年2月2日,八層,,
RPVOMLOKPHGGFCD48CC,21,15.22,共有部分,鋼筋混凝土造,89年2月2日,八層,,
RPSNMLOKPHGGFAD87CC,44,115.98,住商用,鋼筋混凝土造,66年12月8日,四層,,
RPRNMLOKPHGGFAD77CC,38,73.15,住家用,鋼筋混凝土造,72年8月17日,五層,,
RPRNMLOKPHGGFAD77CC,38,6.11,共有部分,鋼筋混凝土造,72年8月17日,五層,,
RPRNMLOKPHGGFAD77CC,38,7.99,共有部分,鋼筋混凝土造,72年8月17日,五層,,
RPUNMLOKPHGGFAD08CC,28,32.79,住家用,鋼筋混凝土造,82年11月25日,七層,,
RPUNMLOKPHGGFAD08CC,28,13.05,共有部分,鋼筋混凝土造,82年11月25日,七層,,
RPXNMLOKPHGGFAD38CC,13,57.46,集合住宅,鋼筋混凝土造,97年12月19日,十四層,,
RPXNMLOKPHGGFAD38CC,13,10.69,共有部分,鋼筋混凝土造,97年12月19日,十四層,,
RPXNMLOKPHGGFAD38CC,13,10.47,共有部分,鋼筋混凝土造,97年12月19日,十四層,,
RPWNMLOKPHGGFAD28CC,26,119.68,住家用,鋼筋混凝土造,84年3月30日,七層,,
RPWNMLOKPHGGFAD28CC,26,32.50,共有部分,鋼筋混凝土造,84年3月30日,七層,,
RPPOMLOKPHGGFAD67CC,25,32.06,住家用,鋼筋混凝土造,85年3月1日,十二層,,
RPOOMLOKPHGGFAD57CC,31,25.62,住家用,鋼筋混凝土造,79年2月26日,七層,,
RPPOMLOKPHGGFAD67CC,25,11.06,共有部分,鋼筋混凝土造,85年3月1日,十二層,,
RPROMLOKPHGGFAD87CC,32,36.41,住家用,鋼筋混凝土造,78年10月2日,十二層,,
RPROMLOKPHGGFAD87CC,32,9.13,共有部分,鋼筋混凝土造,78年10月2日,十二層,,
RPROMLOKPHGGFAD87CC,32,21.29,共有部分,鋼筋混凝土造,78年10月2日,十二層,,
RPOOMLOKPHGGFAD57CC,31,4.12,共有部分,鋼筋混凝土造,79年2月26日,七層,,
RPQOMLOKPHGGFAD77CC,40,19.83,住家用,鋼筋混凝土造,70年12月8日,七層,,
RPQOMLOKPHGGFAD77CC,40,21.80,共有部分,鋼筋混凝土造,70年12月8日,七層,,
RPUOMLOKPHGGFAD18CC,40,95.99,住家用,鋼筋混凝土造,70年12月28日,十二層,,
RPUOMLOKPHGGFAD18CC,40,17.07,共有部分,鋼筋混凝土造,70年12月28日,十二層,,
RPVOMLOKPHGGFAD28CC,14,245.48,店舖、住宅,鋼筋混凝土造,96年6月1日,四層,,
RPOPMLOKPHGGFAD67CC,26,25.98,住家用,鋼筋混凝土造,84年7月4日,十八層,,
RPOPMLOKPHGGFAD67CC,26,35.22,共有部分,鋼筋混凝土造,84年7月4日,十八層,,
RPPPMLOKPHGGFAD77CC,39,44.63,住家用,鋼筋混凝土造,71年2月23日,七層,,
RPPPMLOKPHGGFAD77CC,39,15.31,共有部分,鋼筋混凝土造,71年2月23日,七層,,
RPPPMLOKPHGGFAD77CC,39,.00,共有部分,鋼筋混凝土造,71年2月23日,七層,,
RPWPMLOKPHGGFAD48CC,40,54.04,住家用,鋼筋混凝土造,70年7月3日,五層,,
RPWPMLOKPHGGFAD48CC,40,9.78,共有部分,鋼筋混凝土造,70年7月3日,五層,,
RPQPMLOKPHGGFAD87CC,29,55.00,住家用,鋼筋混凝土造,81年9月29日,六層,,
RPQPMLOKPHGGFAD87CC,29,14.59,共有部分,鋼筋混凝土造,81年9月29日,六層,,
RPUNMLOKPHGGFKD09CC,41,93.58,住家用,加強磚造,69年11月17日,二層,,
RPVNMLOKPHGGFHD88CC,41,93.28,住家用,加強磚造,69年12月18日,二層,,
RPQNMLOKPHGGFKD68CC,52,83.62,住商用,加強磚造,58年4月1日,二層,,
RPOOMLOKPHGGFBD67CC,16,20.00,住宅，停車空間,鋼筋混凝土造,94年5月27日,三層,,
RPWNMLOKPHGGFBD38CC,16,33.00,住宅，停車空間,鋼筋混凝土造,94年5月27日,三層,,
RPROMLOKPHGGFHD58CC,24,194.70,住商用,鋼筋混凝土造,86年11月5日,三層,,
RPPOMLOKPHGGFBD77CC,40,91.72,集合住宅,鋼筋混凝土造,70年9月7日,四層,,
RPPOMLOKPHGGFBD77CC,40,3.13,避難室,鋼筋混凝土造,70年9月7日,四層,,
RPPOMLOKPHGGFBD77CC,40,8.08,共有部分,鋼筋混凝土造,70年9月7日,四層,,
RPXOMLOKPHGGFID66CC,11,105.66,住家用,鋼筋混凝土造,99年4月22日,十四層,,
RPXOMLOKPHGGFID66CC,11,58.51,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、突出物１、２層、梯間、機械室、水箱。,鋼筋混凝土造,99年4月22日,十四層,,
RPSOMLOKPHGGFAD08DC,31,16.25,住家用,鋼筋混凝土造,79年4月4日,六層,,
RPSOMLOKPHGGFAD08DC,31,2.28,共有部分,鋼筋混凝土造,79年4月4日,六層,,
RPTOMLOKPHGGFAD18DC,1,25.72,停車空間、店鋪、住宅,鋼骨鋼筋混凝土構造,109年2月10日,四層,,
RPSOMLOKPHGGFAD08DC,31,5.42,共有部分,鋼筋混凝土造,79年4月4日,六層,,
RPVNMLOKPHGGFKD56CC,33,13.22,店舖、住宅、防空避難室。,鋼筋混凝土造,77年10月3日,四層,,
RPSOMLOKPHGGFKD98CC,2,194.37,住家用,鋼筋混凝土構造,108年1月23日,四層,,
RPRNMLPKPHGGFID68CC,42,85.04,住家用,鋼筋混凝土造,68年5月10日,二層,,
RPTNMLPKPHGGFBD18CC,,64.33,集合住宅,鋼筋混凝土造,110年1月14日,十五層,,
RPTOMLOKPHGGFKD09CC,29,60.80,住家用,鋼筋混凝土造,81年11月14日,六層,,
RPTOMLOKPHGGFKD09CC,29,20.26,共有部分,鋼筋混凝土造,81年11月14日,六層,,
RPWNMLPKPHGGFBD48CC,,53.78,集合住宅,鋼筋混凝土造,110年1月14日,十五層,,
RPSOMLPKPHGGFHD78CC,2,160.43,工廠,鋼骨構造有牆,108年5月30日,一層,,
RPVOMLPKPHGGFHD09CC,7,56.66,集合住宅,鋼筋混凝土造,103年6月18日,九層,,
RPVOMLPKPHGGFHD09CC,7,22.47,防空避難室兼停車空間、樓梯間、機械室、水箱、梯廳、管委會使用空間,鋼筋混凝土造,103年6月18日,九層,,
RPVOMLPKPHGGFHD09CC,7,12.99,樓梯間,鋼筋混凝土造,103年6月18日,九層,,
RPUOMLPKPHGGFKD66CC,26,56.17,住家用,鋼筋混凝土造,84年5月11日,十四層,,
RPUOMLPKPHGGFKD66CC,26,11.42,共有部分,鋼筋混凝土造,84年5月11日,十四層,,
RPUOMLPKPHGGFKD66CC,26,12.52,共有部分,鋼筋混凝土造,84年5月11日,十四層,,
RPUNMLPKPHGGFKD56CC,14,53.35,住商用,鋼筋混凝土造,96年12月17日,四層,,
RPWOMLPKPHGGFKD86CC,29,80.18,住家用,鋼筋混凝土造,81年5月11日,七層,,
RPWOMLPKPHGGFKD86CC,29,22.91,共有部分,鋼筋混凝土造,81年5月11日,七層,,
RPVOMLPKPHGGFKD76CC,2,194.37,住家用,鋼筋混凝土構造,108年1月23日,四層,,
RPPPMLPKPHGGFKD88CC,4,58.09,住家用,鋼筋混凝土構造,106年11月14日,十六層,,
RPPPMLPKPHGGFKD88CC,4,29.60,本共有部分之項目計有防空避難室，停車空間，機房，梯廳，梯間，防災中心，管理員室，公共服務空間，管委會使用空間，儲藏室等１０項,鋼筋混凝土構造,106年11月14日,十六層,,
RPSRMLPKPHGGFAD38CC,26,34.95,住家用,鋼筋混凝土造,84年10月24日,十三層,,
RPRQMLPKPHGGFAD18CC,7,49.59,住宅、停車空間,鋼筋混凝土構造,103年6月9日,四層,,
RPSRMLPKPHGGFAD38CC,26,9.36,共有部分,鋼筋混凝土造,84年10月24日,十三層,,
RPXQMLPKPHGGFAD78CC,18,97.02,集合住宅,鋼筋混凝土造,91年12月27日,十二層,,
RPXQMLPKPHGGFAD78CC,18,47.38,共有部分,鋼筋混凝土造,91年12月27日,十二層,,
RPURMLPKPHGGFAD58CC,28,75.31,住商用,鋼筋混凝土造,82年4月21日,四層,,
RPVRMLPKPHGGFAD68CC,6,89.17,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,,
RPVRMLPKPHGGFAD68CC,6,70.53,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,,
RPRNMLPKPHGGFCD08CC,6,226.89,住宅、停車空間,鋼筋混凝土造,104年6月30日,四層,,
RPRNMLPKPHGGFCD08CC,6,.44,本共有部分之項目有：管理維護空間。,鋼筋混凝土造,104年6月30日,四層,,
RPOOMLQKPHGGFCD97CC,32,63.17,住商用,鋼筋混凝土造,78年5月8日,四層,,
RPSNMLQKPHGGFCD28CC,38,119.45,住商用,鋼筋混凝土造,72年8月29日,三層,,
RPWNMLPKPHGGFCD58CC,41,23.14,住商用,鋼筋混凝土造,69年11月7日,四層,,
RPQNMLQKPHGGFAD87CC,29,18.50,住家用,鋼筋混凝土造,81年4月21日,七層,,
RPQNMLQKPHGGFAD87CC,29,8.45,共有部分,鋼筋混凝土造,81年4月21日,七層,,
RPUNMLQKPHGGFAD28CC,6,93.82,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,,
RPUNMLQKPHGGFAD28CC,6,39.18,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,,
RPRNMLQKPHGGFAD97CC,25,73.24,住家用,鋼筋混凝土造,85年2月5日,六層,,
RPRNMLQKPHGGFAD97CC,25,28.71,共有部分,鋼筋混凝土造,85年2月5日,六層,,
RPPNMLQKPHGGFKD78CC,28,41.54,住家用,鋼筋混凝土造,82年12月30日,七層,,
RPPNMLQKPHGGFKD78CC,28,133.34,共有部分,鋼筋混凝土造,82年12月30日,七層,,
RPPOMLQKPHGGFKD88CC,41,99.79,住商用,加強磚造,69年6月28日,二層,,
RPQOMLQKPHGGFID78CC,7,156.09,工廠。,鋼骨構造有牆。,103年12月22日,一層,,
RPQNMLQKPHGGFJD78CC,39,109.68,住家用,加強磚造,71年6月15日,二層,,
RPPNMLQKPHGGFHD48CC,27,122.78,住家用,鋼筋混凝土造,83年9月23日,八層,,
